url,tfidf_sim,title,policyList,policyTitles,USApolicyCitation,successful_policyList,successful_policyTitles,articlePdf,total_successful_policy,successfulPolicyPercentage,bert_large_uncased_sim,all_distilroberta_v1_sim,all_mpnet_base_v2_sim,all_MiniLM_L6_v2_sim,political_bert_sim,legal_bert_sim,specter_sim,scibert_sim,clinical_bert_sim,biobert_base_cased_v12_sim,sentence_t5_xl_sim,mean_tfidf_sim,mean_bert_large_uncased_sim,mean_all_distilroberta_v1_sim,mean_all_mpnet_base_v2_sim,mean_all_MiniLM_L6_v2_sim,mean_political_bert_sim,mean_legal_bert_sim,mean_specter_sim,mean_scibert_sim,mean_clinical_bert_sim,mean_biobert_base_cased_v12_sim,mean_sentence_t5_xl_sim
https://doi.org/10.1001/archpsyc.65.6.674,[0.0],genetic and environmental influences on alcohol caffeine cannabis and nicotine use from early adolescence to middle adulthood,"['https://www.ncbi.nlm.nih.gov/books/n/surgtobyouth/', 'https://www.pccd.pa.gov/training/Documents/Conferences%20and%20Training/Why%20is%20Addiction%20a%20Family%20Disease.pdf']","['Preventing Tobacco Use Among Youth and Young Adults', 'Why is Addiction a Family Disease?']",2,['https://www.pccd.pa.gov/training/Documents/Conferences%20and%20Training/Why%20is%20Addiction%20a%20Family%20Disease.pdf'],['496_1_why is addiction a family disease.pdf'],496_genetic and environmental influences on alcohol caffeine cannabis and nicotine use from early adolescence to middle adulthood.pdf,1,50.0,[0.74],[0.343],[0.441],[0.407],[0.682],[0.846],[0.675],[0.615],[0.822],[0.83],[0.728],0.0,0.74,0.343,0.441,0.407,0.682,0.846,0.675,0.615,0.822,0.83,0.728
https://doi.org/10.1001/archsurg.137.9.1049,[0.0],effects of delayed wound excision and grafting in severely burned children,"['https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7095153/pdf', 'https://www.federalregister.gov/documents/2021/05/10/2021-08888/medicare-program-hospital-inpatient-prospective-payment-systems-for-acute-care-hospitals-and-the']","['Surviving Sepsis Campaign: International Guidelines for Management of Severe Sepsis and Septic Shock, 2012', 'Medicare Program; Hospital Inpatient Prospective Payment Systems for Acute Care Hospitals and the Long-Term Care Hospital Prospective Payment System and Proposed Policy Changes and Fiscal Year 2022 Rates; Quality Programs and Medicare Promoting Interoperability Program Requirements for Eligible Hospitals and Critical Access Hospitals; Proposed Changes to Medicaid Provider Enrollment; and Proposed Changes to the Medicare Shared Savings Program']",2,['https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7095153/pdf'],['498_0_surviving sepsis campaign international guidelines for management of severe sepsis and septic shock 2012.pdf'],498_effects of delayed wound excision and grafting in severely burned children.pdf,1,50.0,[0.736],[0.182],[0.323],[0.162],[0.777],[0.863],[0.652],[0.653],[0.875],[0.901],[0.662],0.0,0.736,0.182,0.323,0.162,0.777,0.863,0.652,0.653,0.875,0.901,0.662
https://doi.org/10.1001/jama.2008.567,[],treatment of adolescent opioid dependence,['http://dhss.alaska.gov/AKOpioidTaskForce/Documents/meetings/06242016/NosykEvidence-basedTreatment.pdf'],['2012-0846 1..8'],1,['http://dhss.alaska.gov/AKOpioidTaskForce/Documents/meetings/06242016/NosykEvidence-basedTreatment.pdf'],['500_0_20120846 18.pdf'],500_treatment of adolescent opioid dependence.pdf,1,100.0,[0.496],[0.028],[-0.005],[0.046],[0.451],[0.756],[0.538],[0.517],[0.707],[0.638],[0.606],,0.496,0.028,-0.005,0.046,0.451,0.756,0.538,0.517,0.707,0.638,0.606
https://doi.org/10.1001/jama.2008.782,[0.079],moss and adams’ heart disease in infants children and adolescents including the fetus and young adult,['https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6796629/pdf'],['Guidelines for the management of common congenital heart diseases in India: A consensus statement on indications and timing of intervention'],1,['https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6796629/pdf'],['501_0_guidelines for the management of common congenital heart diseases in india a consensus statement on indications and timing of intervention.pdf'],501_moss and adams’ heart disease in infants children and adolescents including the fetus and young adult.pdf,1,100.0,[0.685],[0.538],[0.566],[0.378],[0.761],[0.828],[0.802],[0.759],[0.886],[0.92],[0.737],0.079,0.685,0.538,0.566,0.378,0.761,0.828,0.802,0.759,0.886,0.92,0.737
https://doi.org/10.1001/jama.2008.803,"[0.0, 0.085]",an unwelcome side effect of directtoconsumer personal genome testing,"['https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2936269/pdf', 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4729205/pdf', 'https://stacks.cdc.gov/view/cdc/7557', 'https://stacks.cdc.gov/view/cdc/7558', 'https://stacks.cdc.gov/view/cdc/7554']","['The Scientific Foundation for Personal Genomics: Recommendations from a National Institutes of Health–Centers for Disease Control and Prevention Multidisciplinary Workshop', 'Pharmacogenetics: Using Genetic Information to Guide Drug Therapy', 'The Scientific Foundation for personal genomics: recommendations from a National Institutes of Health-Centers for Disease Control and Prevention multidisciplinary workshop', 'Strengthening the reporting of Genetic Risk Prediction Studies: The GRIPS Statement', 'Assessment of cumulative evidence on genetic associations : interim guidelines']",5,"['https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4729205/pdf', 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2936269/pdf']","['502_1_pharmacogenetics using genetic information to guide drug therapy.pdf', '502_0_the scientific foundation for personal genomics recommendations from a national institutes of health–centers for disease control and prevention multidisciplinary workshop.pdf']",502_an unwelcome side effect of directtoconsumer personal genome testing.pdf,2,40.0,"[0.728, 0.749]","[0.342, 0.478]","[0.385, 0.67]","[0.346, 0.557]","[0.803, 0.777]","[0.852, 0.847]","[0.79, 0.884]","[0.688, 0.642]","[0.908, 0.897]","[0.89, 0.905]","[0.688, 0.667]",0.043,0.738,0.41,0.528,0.452,0.79,0.849,0.837,0.665,0.903,0.897,0.677
https://doi.org/10.1001/jama.2008.827,[],has this prepubertal girl been sexually abused,"['https://www.justice.gov/ovw/file/846856/download', 'https://dps.alaska.gov/getmedia/0a8286d7-525e-48ef-8f7d-517dbe25f583/pediatric-best-practices.pdf;.aspx']","['Pediatric', 'Pediatric']",2,"['https://dps.alaska.gov/getmedia/0a8286d7-525e-48ef-8f7d-517dbe25f583/pediatric-best-practices.pdf;.aspx', 'https://www.justice.gov/ovw/file/846856/download']","['503_1_pediatric.pdf', '503_0_pediatric.pdf']",503_has this prepubertal girl been sexually abused.pdf,2,100.0,"[0.595, 0.538]","[0.272, 0.271]","[0.344, 0.349]","[0.28, 0.29]","[0.551, 0.522]","[0.744, 0.74]","[0.71, 0.691]","[0.53, 0.53]","[0.73, 0.716]","[0.765, 0.757]","[0.675, 0.671]",,0.567,0.272,0.346,0.285,0.536,0.742,0.7,0.53,0.723,0.761,0.673
https://doi.org/10.1001/jama.2008.839,"[0.29, 0.261, 0.0]",smoking and colorectal cancer,"['https://purl.fdlp.gov/GPO/gpo132839', 'https://stacks.cdc.gov/view/cdc/21569', 'https://stacks.cdc.gov/view/cdc/84557', 'https://www.ncbi.nlm.nih.gov/books/n/surgsmoke50/', 'https://www.ncbi.nlm.nih.gov/books/n/surgsmokcess/', 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6805047/pdf', 'https://www.hhs.gov/sites/default/files/2020-cessation-sgr-full-report.pdf']","['Smoking cessation: a report of the Surgeon General.', 'The Health consequences of smoking—50 years of progress : a report of the Surgeon General', 'Smoking cessation : a report of the Surgeon General', 'The Health Consequences of Smoking—50 Years of Progress', 'Smoking Cessation', 'Adherence to general medical checkup and cancer screening guidelines according to self-reported smoking status: Korea National Health and Nutrition Examination Survey (KNHANES) 2010–2012', 'Chapter 1 Introduction, Conclusions, and the Evolving Landscape of Smoking Cessation']",7,"['https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6805047/pdf', 'https://www.hhs.gov/sites/default/files/2020-cessation-sgr-full-report.pdf', 'https://purl.fdlp.gov/GPO/gpo132839']","['504_5_adherence to general medical checkup and cancer screening guidelines according to selfreported smoking status korea national health and nutrition examination survey knhanes 2010–2012.pdf', '504_6_chapter 1 introduction conclusions and the evolving landscape of smoking cessation.pdf', '504_0_smoking cessation a report of the surgeon general.pdf']",504_smoking and colorectal cancer.pdf,3,42.86,"[0.74, 0.743, 0.758]","[0.541, 0.422, 0.477]","[0.367, 0.417, 0.458]","[0.432, 0.489, 0.538]","[0.668, 0.663, 0.641]","[0.806, 0.79, 0.783]","[0.823, 0.775, 0.779]","[0.681, 0.589, 0.645]","[0.848, 0.811, 0.827]","[0.821, 0.808, 0.799]","[0.726, 0.685, 0.686]",0.184,0.747,0.48,0.414,0.486,0.657,0.793,0.792,0.638,0.829,0.809,0.699
https://doi.org/10.1001/jama.2008.886,"[0.0, 0.127, 0.297, 0.127, 0.0, 0.0]",birth weight and risk of type 2 diabetes,"['https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6481373/pdf', 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8939248/pdf', 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6464700/pdf', 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6486160/pdf', 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6485974/pdf', 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6464763/pdf', 'https://www.nber.org/papers/w23492']","['Lifestyle interventions for the treatment of women with gestational diabetes', 'Interventions for pregnant women with hyperglycaemia not meeting gestational diabetes and type 2 diabetes diagnostic criteria', 'Different types of dietary advice for women with gestational diabetes mellitus', 'Insulin for the treatment of women with gestational diabetes', 'Combined diet and exercise interventions for preventing gestational diabetes mellitus', 'Oral anti‐diabetic pharmacological therapies for the treatment of women with gestational diabetes', 'The Value of Mandating Maternal Education in a Developing Country']",7,"['https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6486160/pdf', 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6485974/pdf', 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8939248/pdf', 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6464700/pdf', 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6481373/pdf', 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6464763/pdf']","['505_3_insulin for the treatment of women with gestational diabetes.pdf', '505_4_combined diet and exercise interventions for preventing gestational diabetes mellitus.pdf', '505_1_interventions for pregnant women with hyperglycaemia not meeting gestational diabetes and type 2 diabetes diagnostic criteria.pdf', '505_2_different types of dietary advice for women with gestational diabetes mellitus.pdf', '505_0_lifestyle interventions for the treatment of women with gestational diabetes.pdf', '505_5_oral anti‐diabetic pharmacological therapies for the treatment of women with gestational diabetes.pdf']",505_birth weight and risk of type 2 diabetes.pdf,6,85.71,"[0.783, 0.818, 0.85, 0.819, 0.829, 0.769]","[0.387, 0.5, 0.485, 0.45, 0.463, 0.321]","[0.447, 0.561, 0.517, 0.478, 0.51, 0.374]","[0.533, 0.525, 0.593, 0.575, 0.543, 0.504]","[0.759, 0.771, 0.804, 0.795, 0.768, 0.76]","[0.786, 0.806, 0.827, 0.794, 0.82, 0.782]","[0.706, 0.754, 0.745, 0.731, 0.753, 0.676]","[0.661, 0.672, 0.716, 0.678, 0.666, 0.651]","[0.87, 0.867, 0.874, 0.871, 0.847, 0.848]","[0.873, 0.884, 0.889, 0.884, 0.878, 0.862]","[0.753, 0.775, 0.757, 0.778, 0.77, 0.743]",0.092,0.811,0.434,0.481,0.545,0.776,0.803,0.728,0.674,0.863,0.878,0.763
https://doi.org/10.1001/jama.2009.1757,"[0.356, 0.356]",assessment of claims of improved prediction beyond the framingham risk score,"['https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3058100/pdf', 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3172920/pdf']","['Strengthening the Reporting of Genetic Risk Prediction Studies: The GRIPS Statement', 'Strengthening the reporting of genetic risk prediction studies: the GRIPS statement']",2,"['https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3172920/pdf', 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3058100/pdf']","['506_1_strengthening the reporting of genetic risk prediction studies the grips statement.pdf', '506_0_strengthening the reporting of genetic risk prediction studies the grips statement.pdf']",506_assessment of claims of improved prediction beyond the framingham risk score.pdf,2,100.0,"[0.819, 0.806]","[0.442, 0.433]","[0.525, 0.527]","[0.516, 0.507]","[0.817, 0.81]","[0.876, 0.876]","[0.842, 0.842]","[0.777, 0.774]","[0.888, 0.887]","[0.896, 0.9]","[0.767, 0.768]",0.356,0.812,0.438,0.526,0.512,0.814,0.876,0.842,0.776,0.887,0.898,0.768
https://doi.org/10.1001/jama.2009.761,[0.0],timing and tempo of firstyear rapid growth in relation to cardiovascular and metabolic risk profile in early adulthood,['https://www.nature.com/articles/nrendo.2016.138.pdf'],['Diagnosis and management of Silver–Russell syndrome: first international consensus statement'],1,['https://www.nature.com/articles/nrendo.2016.138.pdf'],['507_0_diagnosis and management of silver–russell syndrome first international consensus statement.pdf'],507_timing and tempo of firstyear rapid growth in relation to cardiovascular and metabolic risk profile in early adulthood.pdf,1,100.0,[0.734],[0.069],[0.076],[0.028],[0.761],[0.844],[0.613],[0.669],[0.868],[0.883],[0.644],0.0,0.734,0.069,0.076,0.028,0.761,0.844,0.613,0.669,0.868,0.883,0.644
https://doi.org/10.1001/jama.2009.771,"[0.0, 0.127]",oneyear survival of extremely preterm infants after active perinatal care in sweden,"['https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6757514/pdf', 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6379056/pdf']","['Stem cell‐based interventions for the prevention and treatment of germinal matrix‐intraventricular haemorrhage in preterm infants', 'In Search of Consistency: Scandinavian Approaches to Resuscitation of Extremely Preterm Infants']",2,"['https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6757514/pdf', 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6379056/pdf']","['508_0_stem cell‐based interventions for the prevention and treatment of germinal matrix‐intraventricular haemorrhage in preterm infants.pdf', '508_1_in search of consistency scandinavian approaches to resuscitation of extremely preterm infants.pdf']",508_oneyear survival of extremely preterm infants after active perinatal care in sweden.pdf,2,100.0,"[0.816, 0.83]","[0.402, 0.608]","[0.455, 0.672]","[0.398, 0.693]","[0.863, 0.859]","[0.879, 0.904]","[0.772, 0.805]","[0.692, 0.703]","[0.905, 0.912]","[0.925, 0.932]","[0.772, 0.827]",0.064,0.823,0.505,0.564,0.545,0.861,0.891,0.788,0.698,0.909,0.929,0.799
https://doi.org/10.1001/jama.2009.788,"[0.134, 0.162]",prevention of depression in atrisk adolescents,"['https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3281292/pdf', 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8407360/pdf', 'https://www.tn.gov/content/dam/tn/mentalhealth/documents/Children_and_Youth_Best_Practice_Guidelines.pdf', 'https://www.rand.org/pubs/tools/TL145.html']","['Treatment of Youth Depression in Primary Care Under Usual Practice Conditions: Observational Findings from Youth Partners in Care', 'Cognitive behavioural therapy (CBT), third‐wave CBT and interpersonal therapy (IPT) based interventions for preventing depression in children and adolescents', 'Best Practices', 'Programs That Work']",4,"['https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3281292/pdf', 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8407360/pdf', 'https://www.tn.gov/content/dam/tn/mentalhealth/documents/Children_and_Youth_Best_Practice_Guidelines.pdf']","['509_0_treatment of youth depression in primary care under usual practice conditions observational findings from youth partners in care.pdf', '509_1_cognitive behavioural therapy cbt third‐wave cbt and interpersonal therapy ipt based interventions for preventing depression in children and adolescents.pdf', '509_2_best practices.pdf']",509_prevention of depression in atrisk adolescents.pdf,3,75.0,"[0.778, 0.775, 0.628]","[0.637, 0.616, 0.022]","[0.562, 0.587, 0.088]","[0.548, 0.543, -0.012]","[0.799, 0.792, 0.637]","[0.848, 0.811, 0.731]","[0.832, 0.866, 0.656]","[0.777, 0.765, 0.639]","[0.885, 0.889, 0.763]","[0.891, 0.894, 0.773]","[0.8, 0.844, 0.647]",0.148,0.727,0.425,0.412,0.36,0.743,0.797,0.785,0.727,0.846,0.853,0.764
https://doi.org/10.1001/jama.2010.1181,[0.0],does this coughing adolescent or adult patient have pertussis,['https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4047603/pdf'],['The Diagnosis and Treatment of Acute Cough in Adults'],1,['https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4047603/pdf'],['510_0_the diagnosis and treatment of acute cough in adults.pdf'],510_does this coughing adolescent or adult patient have pertussis.pdf,1,100.0,[0.772],[0.562],[0.61],[0.612],[0.751],[0.805],[0.77],[0.731],[0.856],[0.886],[0.77],0.0,0.772,0.562,0.61,0.612,0.751,0.805,0.77,0.731,0.856,0.886,0.77
https://doi.org/10.1001/jama.2010.1192,[0.0],cognitive behavioral therapy vs relaxation with educational support for medicationtreated adults with adhd and persistent symptoms,"['https://www.acf.hhs.gov/opre/resource/self-regulation-goal-attainment-a-new-perspective-employment-programs', 'https://www.acf.hhs.gov/opre/report/self-regulation-and-goal-attainment-new-perspective-employment-programs', 'https://mathematica.org/publications/self-regulation-and-goal-attainment-a-new-perspective-for-employment-programs', 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6494390/pdf']","['Self-Regulation and Goal Attainment: A New Perspective for Employment Programs', 'Self-Regulation and Goal Attainment: A New Perspective for Employment Programs', 'Self-Regulation and Goal Attainment: A New Perspective for Employment Programs', 'Cognitive‐behavioural interventions for attention deficit hyperactivity disorder (ADHD) in adults']",4,['https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6494390/pdf'],['511_3_cognitive‐behavioural interventions for attention deficit hyperactivity disorder adhd in adults.pdf'],511_cognitive behavioral therapy vs relaxation with educational support for medicationtreated adults with adhd and persistent symptoms.pdf,1,25.0,[0.794],[0.65],[0.736],[0.662],[0.869],[0.913],[0.753],[0.739],[0.911],[0.92],[0.841],0.0,0.794,0.65,0.736,0.662,0.869,0.913,0.753,0.739,0.911,0.92,0.841
https://doi.org/10.1001/jama.2010.1635,[0.074],association of adolescent obesity with risk of severe obesity in adulthood,"['https://health.maryland.gov/phpa/ohpetup/Documents/2017_standard_yrbs_item_rationale.pdf', 'https://purl.fdlp.gov/GPO/gpo63641', 'https://www.commonwealthfund.org/publications/fund-reports/2011/feb/securing-healthy-future-commonwealth-fund-state-scorecard-child', 'https://stacks.cdc.gov/view/cdc/43487']","['Youth Risk Behavior Survey (YRBS) 2017 Standard Questionnaire Item Rationale', 'America’s children and the environment.', 'Securing a Healthy Future: The Commonwealth Fund State Scorecard on Child Health System Performance, 2011', 'Early care and education state indicator report, 2016']",4,"['https://health.maryland.gov/phpa/ohpetup/Documents/2017_standard_yrbs_item_rationale.pdf', 'https://purl.fdlp.gov/GPO/gpo63641']","['512_0_youth risk behavior survey yrbs 2017 standard questionnaire item rationale.pdf', '512_1_americas children and the environment.pdf']",512_association of adolescent obesity with risk of severe obesity in adulthood.pdf,2,50.0,"[0.763, 0.701]","[0.37, 0.037]","[0.422, 0.157]","[0.464, 0.091]","[0.687, 0.631]","[0.787, 0.774]","[0.749, 0.706]","[0.684, 0.683]","[0.835, 0.815]","[0.844, 0.841]","[0.658, 0.653]",0.074,0.732,0.203,0.289,0.278,0.659,0.78,0.728,0.683,0.825,0.843,0.655
